Record Length,1024,Points,0.0,610.300064087E-3,
Sample Interval,1.2330334,Hz,1.2330334,3.01030016,
Trigger Point,0.0,Samples,2.4660668,-3.78970003,
,,,3.69910026,-66.989700317,
,,,4.93213367,-64.589698792,
,,,6.16516685,-66.989700317,
Source,MATH,,7.398200512,-60.589702606,
Vertical Units,dB,,8.631234169,-64.589698792,
Vertical Scale,10.0000001,,9.864267349,-61.389701843,
Vertical Offset,-26,9897,,11.0973005,-66.989700317,
Horizontal Units,Hz,,12.3303337,-66.989700317,
Horizontal Scale,126.2626221,,13.5633678,-66.989700317,
Pt Fmt,Y,,14.7964010,-60.589702606,
Yzero,0.0,,16.0294342,-60.589702606,
,,,17.2624683,-60.589702606,
,,,18.4955006,-64.589698792,
Note,TDS 2012B - 01:19:55 p. m.   30/07/2026,,19.7285347,-66.989700317,
,,,20.96156883,-66.989700317,
,,,22.19460106,-66.989700317,
,,,23.42763519,-64.589698792,
,,,24.66066742,-64.589698792,
,,,25.89370155,-64.589698792,
,,,27.12673569,-66.989700317,
,,,28.35976791,-66.989700317,
,,,29.59280205,-66.989700317,
,,,30.82583618,-66.989700317,
,,,32.05886841,-66.989700317,
,,,33.29190063,-60.589702606,
,,,34.52493668,-64.589698792,
,,,35.75796890,-64.589698792,
,,,36.99100113,-66.989700317,
,,,38.22403717,-66.989700317,
,,,39.45706940,-66.989700317,
,,,40.69010162,-66.989700317,
,,,41.92313766,-64.589698792,
,,,43.15616989,-66.989700317,
,,,44.38920212,-66.989700317,
,,,45.62223816,-60.589702606,
,,,46.85527039,-56.189701080,
,,,48.08830261,-55.389701843,
,,,49.32133484,-57.389701843,
,,,50.55437088,-60.589702606,
,,,51.78740311,-64.589698792,
,,,53.02043533,-66.989700317,
,,,54.25347137,-66.989700317,
,,,55.486503601,-64.589698792,
,,,56.719535828,-64.589698792,
,,,57.952571869,-60.589702606,
,,,59.185604095,-60.589702606,
,,,60.418636322,-64.589698792,
,,,61.651672363,-66.989700317,
,,,62.884704590,-64.589698792,
,,,64.117736816,-64.589698792,
,,,65.350769043,-64.589698792,
,,,66.583801270,-66.989700317,
,,,67.816841125,-64.589698792,
,,,69.049873352,-66.989700317,
,,,70.282905579,-60.589702606,
,,,71.515937805,-60.589702606,
,,,72.748970032,-64.589698792,
,,,73.982002258,-64.589698792,
,,,75.215042114,-61.389701843,
,,,76.448074341,-66.989700317,
,,,77.681106567,-66.989700317,
,,,78.914138794,-66.989700317,
,,,80.147171021,-66.989700317,
,,,81.380203247,-66.989700317,
,,,82.613235474,-61.389701843,
,,,83.846275330,-61.389701843,
,,,85.079307556,-66.989700317,
,,,86.312339783,-66.989700317,
,,,87.545372009,-64.589698792,
,,,88.778404236,-66.989700317,
,,,90.011436462,-66.989700317,
,,,91.244476318,-66.989700317,
,,,92.477508545,-66.989700317,
,,,93.710540771,-64.589698792,
,,,94.943572998,-66.989700317,
,,,96.176605225,-66.989700317,
,,,97.409637451,-64.589698792,
,,,98.642669678,-61.389701843,
,,,99.875709534,-66.989700317,
,,,101.1087418,-66.989700317,
,,,102.3417740,-64.589698792,
,,,103.5748062,-64.589698792,
,,,104.8078384,-64.589698792,
,,,106.0408707,-66.989700317,
,,,107.2739105,-66.989700317,
,,,108.5069427,-64.589698792,
,,,109.7399750,-61.389701843,
,,,110.9730072,-61.389701843,
,,,112.2060394,-64.589698792,
,,,113.4390717,-66.989700317,
,,,114.6721115,-64.589698792,
,,,115.9051437,-64.589698792,
