Record Length;2500;Points;-2,50E+04;5,20E+08
Sample Interval;2,00E+01;s;-2,50E+04;5,12E+08
Trigger Point;1,25E+10;Samples;-2,50E+04;5,12E+08
;;;-2,49E+04;5,04E+08
;;;-2,49E+04;5,04E+08
;;;-2,49E+04;5,04E+08
Source;CH1;;-2,49E+04;5,04E+08
Vertical Units;Volts;;-2,49E+04;5,04E+08
Vertical Scale;2,00E+07;;-2,48E+04;5,12E+08
Vertical Offset;0;;-2,48E+04;5,04E+08
Horizontal Units;s;;-2,48E+04;5,12E+08
Horizontal Scale;5,00E+05;;-2,48E+04;5,12E+08
Pt Fmt;Y;;-2,48E+04;5,12E+08
Yzero;0.0;;-2,47E+04;5,12E+08
Probe Atten;1.000.000;;-2,47E+04;5,12E+08
;;;-2,47E+04;5,12E+08
Note;TDS 2012B - 02:56:26 p. m.   30/07/2026;;-2,47E+04;5,12E+08
;;;-2,47E+04;5,12E+08
;;;-2,46E+04;5,12E+08
;;;-2,46E+04;5,12E+08
;;;-2,46E+04;5,12E+08
;;;-2,46E+04;5,12E+08
;;;-2,46E+04;5,12E+08
;;;-2,45E+04;5,12E+08
;;;-2,45E+04;5,12E+08
;;;-2,45E+04;5,12E+08
;;;-2,45E+04;5,12E+08
;;;-2,45E+04;5,20E+08
;;;-2,44E+04;5,12E+08
;;;-2,44E+04;5,12E+08
;;;-2,44E+04;5,12E+08
;;;-2,44E+04;5,12E+08
;;;-2,44E+04;5,12E+08
;;;-2,43E+04;5,20E+08
;;;-2,43E+04;5,12E+08
;;;-2,43E+04;5,20E+08
;;;-2,43E+04;5,12E+08
;;;-2,43E+04;5,12E+08
;;;-2,42E+04;5,12E+08
;;;-2,42E+04;5,12E+08
;;;-2,42E+04;5,12E+08
;;;-2,42E+04;5,12E+08
;;;-2,42E+04;5,20E+08
;;;-2,41E+04;5,12E+08
;;;-2,41E+04;5,12E+08
;;;-2,41E+04;5,12E+08
;;;-2,41E+04;5,20E+08
;;;-2,41E+04;5,20E+08
;;;-2,40E+04;5,12E+08
;;;-2,40E+04;5,20E+08
;;;-2,40E+04;5,12E+08
;;;-2,40E+04;5,20E+08
;;;-2,40E+04;5,12E+08
;;;-2,39E+04;5,12E+08
;;;-2,39E+04;5,20E+08
;;;-2,39E+04;5,20E+08
;;;-2,39E+04;5,20E+08
;;;-2,39E+04;5,12E+08
;;;-2,38E+04;5,12E+08
;;;-2,38E+04;5,20E+08
;;;-2,38E+04;5,12E+08
;;;-2,38E+04;5,12E+08
;;;-2,38E+04;5,20E+08
;;;-2,37E+04;5,12E+08
;;;-2,37E+04;5,20E+08
;;;-2,37E+04;5,12E+08
;;;-2,37E+04;5,12E+08
;;;-2,37E+04;5,20E+08
;;;-2,36E+04;5,20E+08
;;;-2,36E+04;5,20E+08
;;;-2,36E+04;5,12E+08
;;;-2,36E+04;5,12E+08
;;;-2,36E+04;5,12E+08
;;;-2,35E+04;5,20E+08
;;;-2,35E+04;5,20E+08
;;;-2,35E+04;5,12E+08
;;;-2,35E+04;5,12E+08
;;;-2,35E+04;5,20E+08
;;;-2,34E+04;5,12E+08
;;;-2,34E+04;5,12E+08
;;;-2,34E+04;5,20E+08
;;;-2,34E+04;5,12E+08
;;;-2,34E+04;5,12E+08
;;;-2,33E+04;5,20E+08
;;;-2,33E+04;5,20E+08
;;;-2,33E+04;5,12E+08
;;;-2,33E+04;5,20E+08
;;;-2,33E+04;5,12E+08
;;;-2,32E+04;5,12E+08
;;;-2,32E+04;5,12E+08
;;;-2,32E+04;5,12E+08
;;;-2,32E+04;5,20E+08
;;;-2,32E+04;5,20E+08
;;;-2,31E+04;5,20E+08
;;;-2,31E+04;5,20E+08
;;;-2,31E+04;5,12E+08
;;;-2,31E+04;5,20E+08
;;;-2,31E+04;5,12E+08
;;;-2,30E+04;5,12E+08
;;;-2,30E+04;5,20E+08
;;;-2,30E+04;5,12E+08
;;;-2,30E+04;5,12E+08
