Record Length;1024;Points;0;-10,548501
Sample Interval;12,3303347;Hz;12,3303347;-8,148501396
Trigger Point;0;Samples;24,66066933;-14,548501
;;;36,99100494;-59,34850311
;;;49,32133865;-59,34850311
;;;61,65167236;-56,14850235
Source;MATH;;73,98200989;-56,14850235
Vertical Units;dB;;86,31233978;-45,74850082
Vertical Scale;10,0000001;;98,64267731;-42,94850159
Vertical Offset;-34;9485;110,9730148;-42,54850006
Horizontal Units;Hz;;123,3033447;-43,74850082
Horizontal Scale;1,26E+03;;135,6336823;-48,94850159
Pt Fmt;Y;;147,9640198;-50,94850159
Yzero;0;;160,2943573;-53,34850311
;;;172,6246796;-56,14850235
;;;184,9550171;-56,54850006
Note;TDS 2012B - 02:38:57 p. m.   30/07/2026;;197,2853546;-56,14850235
;;;209,6156921;-54,14850235
;;;221,9460297;-55,34850311
;;;234,2763519;-61,34850311
;;;246,6066895;-68,54850006
;;;258,9370422;-68,54850006
;;;271,2673645;-62,94850159
;;;283,5976868;-65,34850311
;;;295,9280396;-56,54850006
;;;308,2583618;-54,54850006
;;;320,5887146;-46,14850235
;;;332,9190369;-38,14850235
;;;345,2493591;-37,34850311
;;;357,5797119;-37,74850082
;;;369,9100342;-42,54850006
;;;382,240387;-52,94850159
;;;394,5707092;-53,74850082
;;;406,9010315;-54,54850006
;;;419,2313843;-54,54850006
;;;431,5617065;-45,74850082
;;;443,8920593;-41,74850082
;;;456,2223816;-41,74850082
;;;468,5527039;-43,34850311
;;;480,8830566;-52,94850159
;;;493,2133789;-66,54850006
;;;505,5437317;-64,14849854
;;;517,8740845;-65,74850464
;;;530,2044067;-59,34850311
;;;542,534729;-50,54850006
;;;554,8650513;-50,14850235
;;;567,1953735;-47,74850082
;;;579,5257568;-47,34850311
;;;591,8560791;-49,34850311
;;;604,1864014;-50,14850235
;;;616,5167236;-52,94850159
;;;628,8470459;-53,74850082
;;;641,1774292;-52,54850006
;;;653,5077515;-51,34850311
;;;665,8380737;-49,74850082
;;;678,168396;-46,14850235
;;;690,4987183;-46,54850006
;;;702,8291016;-46,94850159
;;;715,1594238;-49,74850082
;;;727,4897461;-65,74850464
;;;739,8200684;-72,54850006
;;;752,1503906;-54,94850159
;;;764,4807739;-44,54850006
;;;776,8110962;-17,3485012
;;;789,1414185;-11,7485008
;;;801,4717407;-11,3485012
;;;813,802063;-12,1485014
;;;826,1324463;-20,14850044
;;;838,4627686;-45,74850082
;;;850,7930908;-59,74850082
;;;863,1234131;-52,14850235
;;;875,4537354;-53,34850311
;;;887,7841187;-45,74850082
;;;900,1144409;-42,94850159
;;;912,4447632;-42,94850159
;;;924,7750854;-44,94850159
;;;937,1054077;-51,74850082
;;;949,435791;-53,34850311
;;;961,7661133;-57,74850082
;;;974,0964355;-64,14849854
;;;986,4267578;-62,94850159
;;;998,7570801;-62,94850159
;;;1,01E+03;-64,14849854
;;;1,02E+03;-54,14850235
;;;1,04E+03;-51,34850311
;;;1,05E+03;-51,74850082
;;;1,06E+03;-53,34850311
;;;1,07E+03;-56,14850235
;;;1,09E+03;-55,34850311
;;;1,10E+03;-52,54850006
;;;1,11E+03;-51,34850311
;;;1,12E+03;-44,14850235
;;;1,13E+03;-38,14850235
;;;1,15E+03;-37,74850082
;;;1,16E+03;-38,14850235
;;;1,17E+03;-44,14850235
;;;1,18E+03;-56,14850235
;;;1,20E+03;-56,14850235
;;;1,21E+03;-61,34850311
;;;1,22E+03;-59,74850082
;;;1,23E+03;-61,34850311
;;;1,25E+03;-65,34850311
;;;1,26E+03;-69,34850311
;;;1,27E+03;-59,34850311
;;;1,28E+03;-58,14850235
;;;1,29E+03;-60,14850235
;;;1,31E+03;-57,34850311
;;;1,32E+03;-56,54850006
;;;1,33E+03;-52,94850159
;;;1,34E+03;-46,94850159
;;;1,36E+03;-46,14850235
;;;1,37E+03;-44,94850159
;;;1,38E+03;-46,14850235
;;;1,39E+03;-48,54850006
;;;1,41E+03;-50,14850235
;;;1,42E+03;-55,74850082
;;;1,43E+03;-56,54850006
;;;1,44E+03;-56,54850006
;;;1,45E+03;-56,94850159
;;;1,47E+03;-56,54850006
;;;1,48E+03;-58,94850159
;;;1,49E+03;-65,34850311
;;;1,50E+03;-66,54850006
;;;1,52E+03;-58,54850006
;;;1,53E+03;-64,14849854
;;;1,54E+03;-54,54850006
;;;1,55E+03;-52,94850159
;;;1,57E+03;-38,14850235
;;;1,58E+03;-17,7485008
;;;1,59E+03;-13,3485012
;;;1,60E+03;-13,3485012
;;;1,62E+03;-14,548501
;;;1,63E+03;-24,14850235
;;;1,64E+03;-43,74850082
;;;1,65E+03;-59,34850311
;;;1,66E+03;-52,14850235
;;;1,68E+03;-54,94850159
;;;1,69E+03;-50,54850006
;;;1,70E+03;-47,74850082
;;;1,71E+03;-47,74850082
;;;1,73E+03;-51,34850311
;;;1,74E+03;-64,14849854
;;;1,75E+03;-65,34850311
;;;1,76E+03;-64,14849854
;;;1,78E+03;-66,54850006
;;;1,79E+03;-56,14850235
;;;1,80E+03;-51,74850082
;;;1,81E+03;-50,94850159
;;;1,82E+03;-46,94850159
;;;1,84E+03;-46,54850006
;;;1,85E+03;-47,34850311
;;;1,86E+03;-49,74850082
;;;1,87E+03;-55,34850311
;;;1,89E+03;-54,14850235
;;;1,90E+03;-52,54850006
;;;1,91E+03;-52,54850006
;;;1,92E+03;-46,14850235
;;;1,94E+03;-41,74850082
;;;1,95E+03;-42,14850235
;;;1,96E+03;-42,54850006
;;;1,97E+03;-49,74850082
;;;1,99E+03;-66,54850006
;;;2,00E+03;-62,94850159
;;;2,01E+03;-61,34850311
;;;2,02E+03;-55,74850082
;;;2,03E+03;-42,94850159
;;;2,05E+03;-40,54850006
;;;2,06E+03;-40,54850006
;;;2,07E+03;-42,54850006
;;;2,08E+03;-50,94850159
;;;2,10E+03;-53,74850082
;;;2,11E+03;-54,14850235
;;;2,12E+03;-54,94850159
;;;2,13E+03;-51,74850082
;;;2,15E+03;-47,74850082
;;;2,16E+03;-46,54850006
;;;2,17E+03;-46,14850235
;;;2,18E+03;-49,34850311
;;;2,19E+03;-52,94850159
;;;2,21E+03;-53,74850082
;;;2,22E+03;-62,94850159
;;;2,23E+03;-65,34850311
;;;2,24E+03;-61,34850311
;;;2,26E+03;-62,94850159
;;;2,27E+03;-57,74850082
;;;2,28E+03;-48,94850159
