Record Length;1024;Points;0;-30,5897007
Sample Interval;12,3303347;Hz;12,3303347;-28,18970108
Trigger Point;0;Samples;24,66066933;-33,78969955
;;;36,99100494;-50,58969879
;;;49,32133865;-50,58969879
;;;61,65167236;-57,78969955
Source;MATH;;73,98200989;-57,78969955
Vertical Units;dB;;86,31233978;-43,38970184
Vertical Scale;10,0000001;;98,64267731;-41,78969955
Vertical Offset;-26;9897;110,9730148;-42,18970108
Horizontal Units;Hz;;123,3033447;-44,98970032
Horizontal Scale;1,26E+03;;135,6336823;-61,38970184
Pt Fmt;Y;;147,9640198;-61,38970184
Yzero;0;;160,2943573;-52,98970032
;;;172,6246796;-52,18970108
;;;184,9550171;-52,98970032
Note;TDS 2012B - 02:15:31 p. m.   30/07/2026;;197,2853546;-57,38970184
;;;209,6156921;-60,58970261
;;;221,9460297;-49,78969955
;;;234,2763519;-46,18970108
;;;246,6066895;-46,98970032
;;;258,9370422;-48,98970032
;;;271,2673645;-57,78969955
;;;283,5976868;-58,58970261
;;;295,9280396;-51,38970184
;;;308,2583618;-50,18970108
;;;320,5887146;-50,18970108
;;;332,9190369;-53,38970184
;;;345,2493591;-66,98970032
;;;357,5797119;-60,58970261
;;;369,9100342;-52,58969879
;;;382,240387;-53,38970184
;;;394,5707092;-52,98970032
;;;406,9010315;-55,38970184
;;;419,2313843;-56,18970108
;;;431,5617065;-39,78969955
;;;443,8920593;-36,58969879
;;;456,2223816;-36,18970108
;;;468,5527039;-37,78969955
;;;480,8830566;-49,78969955
;;;493,2133789;-66,98970032
;;;505,5437317;-56,18970108
;;;517,8740845;-56,18970108
;;;530,2044067;-54,98970032
;;;542,534729;-57,38970184
;;;554,8650513;-60,58970261
;;;567,1953735;-53,38970184
;;;579,5257568;-50,58969879
;;;591,8560791;-50,18970108
;;;604,1864014;-49,38970184
;;;616,5167236;-54,58970261
;;;628,8470459;-64,58969879
;;;641,1774292;-57,38970184
;;;653,5077515;-51,38970184
;;;665,8380737;-50,18970108
;;;678,168396;-53,38970184
;;;690,4987183;-60,58970261
;;;702,8291016;-64,58969879
;;;715,1594238;-52,98970032
;;;727,4897461;-54,58970261
;;;739,8200684;-50,18970108
;;;752,1503906;-57,38970184
;;;764,4807739;-38,98970032
;;;776,8110962;-12,1897001
;;;789,1414185;-6,58970022
;;;801,4717407;-6,18970013
;;;813,802063;-6,98969984
;;;826,1324463;-14,9897003
;;;838,4627686;-42,18970108
;;;850,7930908;-66,98970032
;;;863,1234131;-48,18970108
;;;875,4537354;-51,78969955
;;;887,7841187;-53,38970184
;;;900,1144409;-64,58969879
;;;912,4447632;-57,78969955
;;;924,7750854;-51,78969955
;;;937,1054077;-50,58969879
;;;949,435791;-51,78969955
;;;961,7661133;-55,38970184
;;;974,0964355;-66,98970032
;;;986,4267578;-53,38970184
;;;998,7570801;-48,98970032
;;;1,01E+03;-49,38970184
;;;1,02E+03;-48,98970032
;;;1,04E+03;-55,38970184
;;;1,05E+03;-60,58970261
;;;1,06E+03;-53,38970184
;;;1,07E+03;-51,38970184
;;;1,09E+03;-50,18970108
;;;1,10E+03;-53,38970184
;;;1,11E+03;-60,58970261
;;;1,12E+03;-44,18970108
;;;1,13E+03;-37,38970184
;;;1,15E+03;-36,58969879
;;;1,16E+03;-36,98970032
;;;1,17E+03;-42,58969879
;;;1,18E+03;-66,98970032
;;;1,20E+03;-54,58970261
;;;1,21E+03;-53,38970184
;;;1,22E+03;-53,38970184
;;;1,23E+03;-60,58970261
;;;1,25E+03;-64,58969879
;;;1,26E+03;-66,98970032
;;;1,27E+03;-54,98970032
;;;1,28E+03;-52,18970108
;;;1,29E+03;-50,98970032
;;;1,31E+03;-54,98970032
;;;1,32E+03;-61,38970184
;;;1,33E+03;-51,38970184
;;;1,34E+03;-44,58969879
;;;1,36E+03;-44,98970032
;;;1,37E+03;-45,38970184
;;;1,38E+03;-51,38970184
;;;1,39E+03;-66,98970032
;;;1,41E+03;-60,58970261
;;;1,42E+03;-54,58970261
;;;1,43E+03;-53,38970184
;;;1,44E+03;-53,38970184
;;;1,45E+03;-61,38970184
;;;1,47E+03;-52,18970108
;;;1,48E+03;-43,78969955
;;;1,49E+03;-42,58969879
;;;1,50E+03;-42,98970032
;;;1,52E+03;-47,38970184
;;;1,53E+03;-66,98970032
