Record Length;1024;Points;0;-40,14850235
Sample Interval;12,3303347;Hz;12,3303347;-37,34850311
Trigger Point;0;Samples;24,66066933;-42,54850006
;;;36,99100494;-52,14850235
;;;49,32133865;-52,14850235
;;;61,65167236;-62,94850159
Source;MATH;;73,98200989;-60,94850159
Vertical Units;dB;;86,31233978;-44,94850159
Vertical Scale;10,0000001;;98,64267731;-42,94850159
Vertical Offset;-34;9485;110,9730148;-42,94850159
Horizontal Units;Hz;;123,3033447;-45,74850082
Horizontal Scale;1,26E+03;;135,6336823;-59,34850311
Pt Fmt;Y;;147,9640198;-61,34850311
Yzero;0;;160,2943573;-55,74850082
;;;172,6246796;-54,14850235
;;;184,9550171;-54,94850159
Note;TDS 2012B - 01:32:15 p. m.   30/07/2026;;197,2853546;-60,94850159
;;;209,6156921;-65,34850311
;;;221,9460297;-50,14850235
;;;234,2763519;-46,14850235
;;;246,6066895;-46,14850235
;;;258,9370422;-47,74850082
;;;271,2673645;-56,94850159
;;;283,5976868;-65,34850311
;;;295,9280396;-52,54850006
;;;308,2583618;-50,94850159
;;;320,5887146;-51,74850082
;;;332,9190369;-54,54850006
;;;345,2493591;-74,94850159
;;;357,5797119;-58,94850159
;;;369,9100342;-53,34850311
;;;382,240387;-53,34850311
;;;394,5707092;-53,74850082
;;;406,9010315;-60,14850235
;;;419,2313843;-57,34850311
;;;431,5617065;-40,54850006
;;;443,8920593;-36,54850006
;;;456,2223816;-36,54850006
;;;468,5527039;-38,54850006
;;;480,8830566;-48,94850159
;;;493,2133789;-61,34850311
;;;505,5437317;-56,14850235
;;;517,8740845;-53,74850082
;;;530,2044067;-53,74850082
;;;542,534729;-56,14850235
;;;554,8650513;-68,54850006
;;;567,1953735;-54,14850235
;;;579,5257568;-48,54850006
;;;591,8560791;-48,14850235
;;;604,1864014;-48,54850006
;;;616,5167236;-55,74850082
;;;628,8470459;-72,54850006
;;;641,1774292;-53,74850082
;;;653,5077515;-50,14850235
;;;665,8380737;-50,14850235
;;;678,168396;-52,54850006
;;;690,4987183;-65,74850464
;;;702,8291016;-61,34850311
;;;715,1594238;-55,34850311
;;;727,4897461;-51,74850082
;;;739,8200684;-54,94850159
;;;752,1503906;-48,54850006
;;;764,4807739;-39,74850082
;;;776,8110962;-12,548501
;;;789,1414185;-6,94850111
;;;801,4717407;-6,94850111
;;;813,802063;-7,748501301
;;;826,1324463;-15,7485008
;;;838,4627686;-43,34850311
;;;850,7930908;-49,74850082
;;;863,1234131;-56,14850235
;;;875,4537354;-52,54850006
;;;887,7841187;-57,34850311
;;;900,1144409;-68,54850006
;;;912,4447632;-58,54850006
;;;924,7750854;-51,34850311
;;;937,1054077;-50,94850159
;;;949,435791;-50,54850006
;;;961,7661133;-55,34850311
;;;974,0964355;-68,54850006
;;;986,4267578;-53,34850311
;;;998,7570801;-48,14850235
;;;1,01E+03;-48,14850235
;;;1,02E+03;-48,94850159
;;;1,04E+03;-58,14850235
;;;1,05E+03;-69,34850311
;;;1,06E+03;-54,94850159
;;;1,07E+03;-52,94850159
;;;1,09E+03;-52,94850159
;;;1,10E+03;-56,14850235
;;;1,11E+03;-68,54850006
;;;1,12E+03;-44,94850159
;;;1,13E+03;-37,74850082
;;;1,15E+03;-36,94850159
;;;1,16E+03;-37,74850082
;;;1,17E+03;-43,34850311
;;;1,18E+03;-69,34850311
;;;1,20E+03;-58,14850235
;;;1,21E+03;-53,34850311
;;;1,22E+03;-52,54850006
;;;1,23E+03;-54,94850159
;;;1,25E+03;-62,54850388
;;;1,26E+03;-66,54850006
;;;1,27E+03;-53,74850082
;;;1,28E+03;-51,74850082
;;;1,29E+03;-52,14850235
;;;1,31E+03;-55,34850311
;;;1,32E+03;-74,94850159
;;;1,33E+03;-54,14850235
;;;1,34E+03;-46,94850159
;;;1,36E+03;-46,14850235
;;;1,37E+03;-46,54850006
;;;1,38E+03;-52,14850235
;;;1,39E+03;-74,94850159
;;;1,41E+03;-60,94850159
;;;1,42E+03;-55,74850082
;;;1,43E+03;-55,74850082
;;;1,44E+03;-56,54850006
;;;1,45E+03;-63,34850311
;;;1,47E+03;-54,94850159
;;;1,48E+03;-44,14850235
;;;1,49E+03;-42,94850159
;;;1,50E+03;-42,94850159
;;;1,52E+03;-46,94850159
;;;1,53E+03;-64,14849854
;;;1,54E+03;-59,34850311
;;;1,55E+03;-52,54850006
;;;1,57E+03;-52,54850006
;;;1,58E+03;-52,94850159
;;;1,59E+03;-59,74850082
;;;1,60E+03;-74,94850159
;;;1,62E+03;-55,74850082
;;;1,63E+03;-52,14850235
;;;1,64E+03;-52,14850235
;;;1,65E+03;-54,14850235
;;;1,66E+03;-68,54850006
;;;1,68E+03;-52,94850159
;;;1,69E+03;-43,34850311
;;;1,70E+03;-42,54850006
;;;1,71E+03;-42,94850159
;;;1,73E+03;-46,94850159
;;;1,74E+03;-68,54850006
;;;1,75E+03;-57,74850082
;;;1,76E+03;-54,14850235
;;;1,78E+03;-53,34850311
;;;1,79E+03;-54,14850235
;;;1,80E+03;-61,34850311
;;;1,81E+03;-62,94850159
;;;1,82E+03;-48,94850159
;;;1,84E+03;-46,14850235
;;;1,85E+03;-46,14850235
;;;1,86E+03;-48,54850006
;;;1,87E+03;-62,94850159
;;;1,89E+03;-60,14850235
;;;1,90E+03;-51,74850082
;;;1,91E+03;-50,94850159
;;;1,92E+03;-51,34850311
;;;1,94E+03;-56,14850235
;;;1,95E+03;-72,54850006
;;;1,96E+03;-59,74850082
;;;1,97E+03;-53,74850082
;;;1,99E+03;-53,74850082
;;;2,00E+03;-53,74850082
;;;2,01E+03;-65,34850311
;;;2,02E+03;-50,14850235
;;;2,03E+03;-38,14850235
;;;2,05E+03;-36,14850235
;;;2,06E+03;-36,14850235
;;;2,07E+03;-38,94850159
;;;2,08E+03;-53,74850082
;;;2,10E+03;-60,94850159
;;;2,11E+03;-54,54850006
;;;2,12E+03;-53,74850082
;;;2,13E+03;-53,74850082
;;;2,15E+03;-59,34850311
;;;2,16E+03;-74,94850159
;;;2,17E+03;-52,54850006
;;;2,18E+03;-48,54850006
;;;2,19E+03;-48,54850006
;;;2,21E+03;-50,14850235
;;;2,22E+03;-60,54850006
;;;2,23E+03;-63,34850311
;;;2,24E+03;-51,74850082
;;;2,26E+03;-49,74850082
;;;2,27E+03;-49,34850311
;;;2,28E+03;-52,54850006
;;;2,29E+03;-65,34850311
;;;2,31E+03;-60,54850006
;;;2,32E+03;-55,34850311
;;;2,33E+03;-52,14850235
;;;2,34E+03;-56,14850235
;;;2,36E+03;-49,74850082
;;;2,37E+03;-36,94850159
;;;2,38E+03;-19,7485008
;;;2,39E+03;-16,548502
;;;2,40E+03;-16,548502
;;;2,42E+03;-18,1485004
;;;2,43E+03;-29,34850121
;;;2,44E+03;-48,94850159
;;;2,45E+03;-51,34850311
;;;2,47E+03;-55,74850082
;;;2,48E+03;-52,54850006
;;;2,49E+03;-59,34850311
;;;2,50E+03;-74,94850159
;;;2,52E+03;-56,14850235
;;;2,53E+03;-50,54850006
;;;2,54E+03;-50,14850235
;;;2,55E+03;-50,94850159
;;;2,56E+03;-59,74850082
;;;2,58E+03;-69,34850311
;;;2,59E+03;-51,74850082
;;;2,60E+03;-48,14850235
;;;2,61E+03;-48,54850006
;;;2,63E+03;-49,74850082
;;;2,64E+03;-61,34850311
;;;2,65E+03;-62,94850159
;;;2,66E+03;-56,14850235
;;;2,68E+03;-55,34850311
;;;2,69E+03;-55,34850311
;;;2,70E+03;-59,74850082
;;;2,71E+03;-68,54850006
;;;2,73E+03;-42,94850159
;;;2,74E+03;-38,14850235
;;;2,75E+03;-37,74850082
;;;2,76E+03;-38,54850006
;;;2,77E+03;-46,94850159
;;;2,79E+03;-74,94850159
;;;2,80E+03;-56,14850235
;;;2,81E+03;-53,74850082
;;;2,82E+03;-53,34850311
;;;2,84E+03;-55,74850082
;;;2,85E+03;-68,54850006
;;;2,86E+03;-60,14850235
;;;2,87E+03;-52,94850159
;;;2,89E+03;-51,74850082
;;;2,90E+03;-50,94850159
;;;2,91E+03;-56,54850006
;;;2,92E+03;-65,74850464
;;;2,93E+03;-50,14850235
;;;2,95E+03;-46,14850235
;;;2,96E+03;-45,34850311
;;;2,97E+03;-46,94850159
;;;2,98E+03;-55,74850082
;;;3,00E+03;-66,54850006
;;;3,01E+03;-55,74850082
;;;3,02E+03;-54,14850235
;;;3,03E+03;-54,14850235
;;;3,05E+03;-56,94850159
;;;3,06E+03;-72,54850006
;;;3,07E+03;-50,94850159
;;;3,08E+03;-43,74850082
;;;3,09E+03;-43,34850311
;;;3,11E+03;-43,74850082
;;;3,12E+03;-49,34850311
;;;3,13E+03;-68,54850006
;;;3,14E+03;-56,94850159
;;;3,16E+03;-52,14850235
;;;3,17E+03;-52,14850235
